id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
293.0,-116.77,33.92,19.0,2307.0,525.0,1266.0,437.0,1.6875,50001 - 100000
294.0,-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,5.5102,200001 - 250000
295.0,-116.79,33.99,16.0,319.0,68.0,212.0,67.0,1.4688,50001 - 100000
296.0,-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,200001 - 250000
297.0,-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,200001 - 250000
298.0,-116.8,33.8,35.0,324.0,63.0,158.0,39.0,3.4167,50001 - 100000
299.0,-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,250001 - 300000
300.0,-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,2.5147,50001 - 100000
301.0,-116.83,34.25,15.0,8948.0,1985.0,1316.0,514.0,2.7375,50001 - 100000
302.0,-116.83,32.83,6.0,3123.0,495.0,1513.0,480.0,5.4288,150001 - 200000
303.0,-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,150001 - 200000
304.0,-116.84,32.92,20.0,1066.0,219.0,536.0,173.0,3.1607,100001 - 150000
305.0,-116.84,32.86,16.0,2502.0,532.0,1211.0,494.0,3.2516,200001 - 250000
306.0,-116.85,34.98,26.0,3606.0,792.0,1683.0,608.0,2.6587,50001 - 100000
307.0,-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,150001 - 200000
308.0,-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445,150001 - 200000
309.0,-116.86,34.23,13.0,4760.0,938.0,309.0,132.0,5.4618,100001 - 150000
310.0,-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,50001 - 100000
311.0,-116.86,33.84,18.0,521.0,118.0,174.0,74.0,2.7788,50001 - 100000
312.0,-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,150001 - 200000
313.0,-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,150001 - 200000
314.0,-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,150001 - 200000
315.0,-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,250001 - 300000
316.0,-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,150001 - 200000
317.0,-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,50001 - 100000
318.0,-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,50001 - 100000
319.0,-116.87,33.76,5.0,4116.0,761.0,1714.0,717.0,2.5612,100001 - 150000
320.0,-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,100001 - 150000
321.0,-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,200001 - 250000
322.0,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,250001 - 300000
323.0,-116.88,34.25,11.0,1089.0,198.0,230.0,90.0,4.9643,150001 - 200000
324.0,-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4.6394,200001 - 250000
325.0,-116.88,34.19,38.0,898.0,259.0,106.0,52.0,1.6875,200001 - 250000
326.0,-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,100001 - 150000
327.0,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1.2188,50001 - 100000
328.0,-116.88,33.74,20.0,3111.0,623.0,1000.0,508.0,1.5982,100001 - 150000
329.0,-116.88,33.05,11.0,7217.0,1583.0,4197.0,1502.0,2.8827,150001 - 200000
330.0,-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,150001 - 200000
331.0,-116.88,32.86,9.0,3049.0,471.0,1527.0,515.0,5.0733,150001 - 200000
332.0,-116.89,33.93,29.0,4549.0,916.0,2494.0,912.0,2.0976,50001 - 100000
333.0,-116.89,33.92,10.0,2653.0,621.0,1967.0,598.0,2.6643,50001 - 100000
334.0,-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417,100001 - 150000
335.0,-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2.0154,50001 - 100000
336.0,-116.89,33.48,14.0,1016.0,219.0,443.0,169.0,2.8071,100001 - 150000
337.0,-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,200001 - 250000
338.0,-116.89,32.85,16.0,1743.0,333.0,652.0,322.0,2.8906,150001 - 200000
339.0,-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,150001 - 200000
340.0,-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,250001 - 300000
341.0,-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.4999,50001 - 100000
342.0,-116.9,34.52,20.0,3481.0,840.0,1694.0,587.0,1.4,50001 - 100000
343.0,-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,150001 - 200000
344.0,-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3.6339,50001 - 100000
345.0,-116.9,33.93,34.0,3183.0,738.0,1820.0,647.0,2.2321,50001 - 100000
346.0,-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2.3712,100001 - 150000
347.0,-116.9,33.65,15.0,652.0,149.0,248.0,97.0,2.1071,50001 - 100000
348.0,-116.9,33.22,11.0,4132.0,773.0,2012.0,703.0,3.1906,200001 - 250000
349.0,-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,150001 - 200000
350.0,-116.9,32.9,19.0,3090.0,552.0,1621.0,520.0,4.0806,150001 - 200000
351.0,-116.9,32.84,18.0,4215.0,810.0,2104.0,773.0,4.0873,100001 - 150000
352.0,-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,150001 - 200000
353.0,-116.9,32.79,21.0,3770.0,491.0,1410.0,446.0,6.7685,250001 - 300000
354.0,-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6.2609,300001 - 350000
355.0,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5,150001 - 200000
356.0,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2.3169,100001 - 150000
357.0,-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,150001 - 200000
358.0,-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4.3818,100001 - 150000
359.0,-116.91,32.86,15.0,3153.0,628.0,1633.0,527.0,3.6898,100001 - 150000
360.0,-116.91,32.86,10.0,3699.0,838.0,2310.0,759.0,2.5365,100001 - 150000
361.0,-116.91,32.85,21.0,4152.0,703.0,2255.0,697.0,4.5096,150001 - 200000
362.0,-116.91,32.83,16.0,5203.0,898.0,2515.0,862.0,4.105,150001 - 200000
363.0,-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3.8073,150001 - 200000
364.0,-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5.4834,200001 - 250000
365.0,-116.91,32.8,32.0,1943.0,287.0,1081.0,292.0,5.6846,200001 - 250000
366.0,-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7.5,300001 - 350000
367.0,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,300001 - 350000
368.0,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2.8125,100001 - 150000
369.0,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,100001 - 150000
370.0,-116.92,32.84,16.0,4675.0,834.0,2188.0,817.0,4.6674,150001 - 200000
371.0,-116.92,32.82,34.0,1765.0,284.0,772.0,282.0,5.0118,150001 - 200000
372.0,-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875,150001 - 200000
373.0,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,150001 - 200000
374.0,-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586,150001 - 200000
375.0,-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306,150001 - 200000
376.0,-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5.9202,150001 - 200000
377.0,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549,50001 - 100000
378.0,-116.93,33.75,14.0,6027.0,1148.0,3136.0,1036.0,2.964,100001 - 150000
379.0,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,100001 - 150000
380.0,-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836,200001 - 250000
381.0,-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027,200001 - 250000
382.0,-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3.1142,100001 - 150000
383.0,-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,2.5388,100001 - 150000
384.0,-116.93,32.83,21.0,1283.0,278.0,684.0,289.0,2.3203,150001 - 200000
385.0,-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4.2586,150001 - 200000
386.0,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,100001 - 150000
387.0,-116.93,32.79,23.0,5759.0,1258.0,3108.0,1202.0,3.0927,100001 - 150000
388.0,-116.93,32.79,19.0,3354.0,699.0,1948.0,682.0,3.0192,100001 - 150000
389.0,-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339,50001 - 100000
390.0,-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,150001 - 200000
391.0,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145,100001 - 150000
392.0,-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4.6406,100001 - 150000
393.0,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3.7175,100001 - 150000
394.0,-116.94,32.89,24.0,2541.0,381.0,1078.0,372.0,5.2542,200001 - 250000
395.0,-116.94,32.87,24.0,2824.0,441.0,1480.0,471.0,5.2614,150001 - 200000
396.0,-116.94,32.84,32.0,1607.0,253.0,778.0,262.0,4.5278,150001 - 200000
397.0,-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,100001 - 150000
398.0,-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411,150001 - 200000
399.0,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141,100001 - 150000
400.0,-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1.8937,100001 - 150000
401.0,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434,150001 - 200000
402.0,-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,200001 - 250000
403.0,-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393,100001 - 150000
404.0,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979,50001 - 100000
405.0,-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303,50001 - 100000
406.0,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,50001 - 100000
407.0,-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847,100001 - 150000
408.0,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714,50001 - 100000
409.0,-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,50001 - 100000
410.0,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083,50001 - 100000
411.0,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371,50001 - 100000
412.0,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,150001 - 200000
413.0,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,100001 - 150000
414.0,-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,200001 - 250000
415.0,-116.95,32.84,31.0,1307.0,245.0,752.0,231.0,3.4286,100001 - 150000
416.0,-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081,150001 - 200000
417.0,-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024,100001 - 150000
418.0,-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2.5949,100001 - 150000
419.0,-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3.1106,100001 - 150000
420.0,-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,2.543,50001 - 100000
421.0,-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2.0326,100001 - 150000
422.0,-116.95,32.78,33.0,2432.0,443.0,1147.0,427.0,3.3906,100001 - 150000
423.0,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,250001 - 300000
424.0,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191,300001 - 350000
425.0,-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4.9528,250001 - 300000
426.0,-116.95,32.73,17.0,1635.0,272.0,960.0,279.0,5.2671,150001 - 200000
427.0,-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,50001 - 100000
428.0,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667,14999 - 50000
429.0,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063,50001 - 100000
430.0,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135,50001 - 100000
431.0,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898,50001 - 100000
432.0,-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,50001 - 100000
433.0,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,50001 - 100000
434.0,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008,150001 - 200000
435.0,-116.96,32.87,17.0,4713.0,740.0,2531.0,723.0,4.8286,150001 - 200000
436.0,-116.96,32.86,14.0,3064.0,496.0,1681.0,503.0,4.4347,150001 - 200000
437.0,-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4.1716,150001 - 200000
438.0,-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097,150001 - 200000
439.0,-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369,100001 - 150000
440.0,-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2.065,100001 - 150000
441.0,-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1.3291,100001 - 150000
442.0,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,100001 - 150000
443.0,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2.6087,100001 - 150000
444.0,-116.96,32.79,17.0,5236.0,1325.0,3308.0,1233.0,2.3221,100001 - 150000
445.0,-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2.1638,100001 - 150000
446.0,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322,100001 - 150000
447.0,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432,50001 - 100000
448.0,-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.424,50001 - 100000
449.0,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,50001 - 100000
450.0,-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1.942,50001 - 100000
451.0,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161,50001 - 100000
452.0,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,250001 - 300000
453.0,-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2.6458,100001 - 150000
454.0,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367,100001 - 150000
455.0,-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635,100001 - 150000
456.0,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,100001 - 150000
457.0,-116.97,32.78,37.0,1255.0,238.0,671.0,278.0,3.7019,100001 - 150000
458.0,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784,100001 - 150000
459.0,-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4.7943,200001 - 250000
460.0,-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768,200001 - 250000
461.0,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,250001 - 300000
462.0,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973,150001 - 200000
463.0,-116.97,32.74,14.0,7410.0,1344.0,3597.0,1274.0,4.2192,150001 - 200000
464.0,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,200001 - 250000
465.0,-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,150001 - 200000
466.0,-116.98,34.13,16.0,2098.0,449.0,342.0,143.0,4.0333,100001 - 150000
467.0,-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4.8958,100001 - 150000
468.0,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708,300001 - 350000
469.0,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545,50001 - 100000
470.0,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,50001 - 100000
471.0,-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2.1581,50001 - 100000
472.0,-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.683,100001 - 150000
473.0,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707,100001 - 150000
474.0,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1.8446,50001 - 100000
475.0,-116.98,32.88,12.0,7320.0,1279.0,4048.0,1249.0,4.3952,150001 - 200000
476.0,-116.98,32.86,19.0,2121.0,341.0,1236.0,353.0,4.7717,150001 - 200000
477.0,-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693,100001 - 150000
478.0,-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,100001 - 150000
479.0,-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3.963,150001 - 200000
480.0,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667,150001 - 200000
481.0,-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093,350001 - 400000
482.0,-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4.375,200001 - 250000
483.0,-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2.9886,150001 - 200000
484.0,-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286,150001 - 200000
485.0,-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,150001 - 200000
486.0,-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864,150001 - 200000
487.0,-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667,200001 - 250000
488.0,-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551,100001 - 150000
489.0,-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474,50001 - 100000
490.0,-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528,50001 - 100000
491.0,-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104,150001 - 200000
492.0,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356,150001 - 200000
493.0,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083,100001 - 150000
494.0,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925,100001 - 150000
495.0,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,50001 - 100000
496.0,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,50001 - 100000
497.0,-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961,50001 - 100000
498.0,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2.83,14999 - 50000
499.0,-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4.8854,150001 - 200000
500.0,-116.99,32.85,32.0,5211.0,949.0,3025.0,948.0,4.0931,100001 - 150000
501.0,-116.99,32.83,20.0,6696.0,1326.0,3687.0,1291.0,3.1979,150001 - 200000
502.0,-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386,200001 - 250000
503.0,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,200001 - 250000
504.0,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,150001 - 200000
505.0,-116.99,32.79,33.0,2420.0,393.0,1003.0,397.0,4.0658,150001 - 200000
506.0,-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744,150001 - 200000
507.0,-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5.4333,200001 - 250000
508.0,-116.99,32.77,35.0,2306.0,334.0,828.0,310.0,6.1103,300001 - 350000
509.0,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,200001 - 250000
510.0,-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771,150001 - 200000
511.0,-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357,150001 - 200000
512.0,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391,150001 - 200000
513.0,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775,100001 - 150000
514.0,-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3.8295,100001 - 150000
515.0,-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,150001 - 200000
516.0,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,100001 - 150000
517.0,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,150001 - 200000
518.0,-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,3.9519,150001 - 200000
519.0,-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99,50001 - 100000
520.0,-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091,50001 - 100000
521.0,-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2.1103,50001 - 100000
522.0,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531,400001 - 450000
523.0,-117.0,32.87,18.0,11544.0,1979.0,6296.0,1923.0,4.4904,150001 - 200000
524.0,-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5.282,100001 - 150000
525.0,-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,150001 - 200000
526.0,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,200001 - 250000
527.0,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125,150001 - 200000
528.0,-117.0,32.76,31.0,2545.0,373.0,956.0,342.0,4.3977,200001 - 250000
529.0,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,150001 - 200000
530.0,-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856,100001 - 150000
531.0,-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,100001 - 150000
532.0,-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,100001 - 150000
533.0,-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,100001 - 150000
534.0,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143,250001 - 300000
535.0,-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4.9792,150001 - 200000
536.0,-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2.3077,50001 - 100000
537.0,-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056,50001 - 100000
538.0,-117.01,34.89,26.0,2599.0,498.0,1332.0,443.0,2.7198,50001 - 100000
539.0,-117.01,34.01,15.0,5592.0,891.0,2419.0,840.0,4.7193,100001 - 150000
540.0,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355,100001 - 150000
541.0,-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7.7684,350001 - 400000
542.0,-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284,350001 - 400000
543.0,-117.01,32.85,23.0,2592.0,414.0,1401.0,431.0,5.4903,150001 - 200000
544.0,-117.01,32.84,23.0,1951.0,395.0,901.0,378.0,3.1023,100001 - 150000
545.0,-117.01,32.83,17.0,15401.0,3280.0,7302.0,3176.0,3.3067,100001 - 150000
546.0,-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,150001 - 200000
547.0,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,150001 - 200000
548.0,-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3.7159,150001 - 200000
549.0,-117.01,32.8,17.0,1558.0,479.0,803.0,431.0,2.6934,150001 - 200000
550.0,-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3.1,50001 - 100000
551.0,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,150001 - 200000
552.0,-117.01,32.79,31.0,3776.0,815.0,1886.0,799.0,3.4421,150001 - 200000
553.0,-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,2.9896,200001 - 250000
554.0,-117.01,32.77,43.0,841.0,192.0,496.0,207.0,3.0179,100001 - 150000
555.0,-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678,150001 - 200000
556.0,-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,200001 - 250000
557.0,-117.01,32.76,22.0,3626.0,824.0,1800.0,769.0,2.8594,150001 - 200000
558.0,-117.01,32.75,34.0,2105.0,340.0,973.0,357.0,4.3088,150001 - 200000
559.0,-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3.9545,150001 - 200000
560.0,-117.01,32.74,31.0,3473.0,722.0,2098.0,677.0,2.6973,100001 - 150000
561.0,-117.01,32.73,22.0,2526.0,530.0,1556.0,529.0,2.8646,100001 - 150000
562.0,-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2.3068,100001 - 150000
563.0,-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981,100001 - 150000
564.0,-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553,100001 - 150000
565.0,-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341,100001 - 150000
566.0,-117.01,32.67,17.0,2319.0,348.0,1125.0,337.0,5.551,250001 - 300000
567.0,-117.01,32.66,11.0,9992.0,1368.0,4495.0,1316.0,6.9664,250001 - 300000
568.0,-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358,200001 - 250000
569.0,-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2.1,14999 - 50000
570.0,-117.02,34.9,37.0,1199.0,351.0,782.0,296.0,1.6515,50001 - 100000
571.0,-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2.8281,50001 - 100000
572.0,-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4.2361,150001 - 200000
573.0,-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783,100001 - 150000
574.0,-117.02,33.81,10.0,6317.0,1335.0,2625.0,1094.0,2.3,100001 - 150000
575.0,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,100001 - 150000
576.0,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476,100001 - 150000
577.0,-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,100001 - 150000
578.0,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244,300001 - 350000
579.0,-117.02,32.95,25.0,1909.0,334.0,1043.0,322.0,3.7784,150001 - 200000
580.0,-117.02,32.84,17.0,4013.0,673.0,2263.0,661.0,5.131,100001 - 150000
581.0,-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,150001 - 200000
582.0,-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544,150001 - 200000
583.0,-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292,150001 - 200000
